wavelength      radiance
0.14177       2.71755E-10
0.14177       2.72232E-10
0.14177       2.72708E-10
0.14176       2.73189E-10
0.14176       2.73673E-10
0.14176       2.74150E-10
0.14176       2.74631E-10
0.14176       2.75117E-10
0.14175       2.75602E-10
0.14175       2.76084E-10
0.14175       2.76442E-10
0.14175       2.76779E-10
0.14175       2.77189E-10
0.14174       2.77521E-10
0.14174       2.77853E-10
0.14174       2.78185E-10
0.14174       2.78517E-10
0.14174       2.78849E-10
0.14173       2.79181E-10
0.14173       2.79513E-10
0.14173       2.79845E-10
0.14173       2.80177E-10
0.14173       2.80509E-10
0.14172       2.80841E-10
0.14172       2.81188E-10
0.14172       2.81521E-10
0.14172       2.81842E-10
0.14172       2.82171E-10
0.14171       2.82503E-10
0.14171       2.82835E-10
0.14171       2.83167E-10
0.14171       2.83532E-10
0.14171       2.83859E-10
0.14170       2.84144E-10
0.14170       2.84538E-10
0.14170       2.84973E-10
0.14170       2.85368E-10
0.14170       2.85805E-10
0.14169       2.86269E-10
0.14169       2.86732E-10
0.14169       2.87194E-10
0.14169       2.87657E-10
0.14169       2.88119E-10
0.14168       2.88582E-10
0.14168       2.89044E-10
0.14168       2.89507E-10
0.14168       2.89969E-10
0.14168       2.90432E-10
0.14167       2.90894E-10
0.14167       2.91357E-10
0.14167       2.91819E-10
0.14167       2.92282E-10
0.14167       2.92744E-10
0.14166       2.93208E-10
0.14166       2.93672E-10
0.14166       2.94135E-10
0.14166       2.94597E-10
0.14166       2.95060E-10
0.14165       2.95591E-10
0.14165       2.95976E-10
0.14165       2.96071E-10
0.14165       2.95909E-10
0.14165       2.95625E-10
0.14164       2.95387E-10
0.14164       2.95150E-10
0.14164       2.94912E-10
0.14164       2.94675E-10
0.14164       2.94437E-10
0.14163       2.94200E-10
0.14163       2.93962E-10
0.14163       2.93725E-10
0.14163       2.93488E-10
0.14163       2.93249E-10
0.14162       2.93011E-10
0.14162       2.92774E-10
0.14162       2.92537E-10
0.14162       2.92300E-10
0.14161       2.92062E-10
0.14161       2.91825E-10
0.14161       2.91588E-10
0.14161       2.91351E-10
0.14161       2.91114E-10
0.14160       2.90876E-10
0.14160       2.90626E-10
0.14160       2.90371E-10
0.14160       2.90077E-10
0.14160       2.89564E-10
0.14159       2.88869E-10
0.14159       2.88303E-10
0.14159       2.87738E-10
0.14159       2.87172E-10
0.14159       2.86606E-10
0.14158       2.86038E-10
0.14158       2.85472E-10
0.14158       2.84907E-10
0.14158       2.84323E-10
0.14158       2.83754E-10
0.14157       2.83204E-10
0.14157       2.82643E-10
0.14157       2.82077E-10
0.14157       2.81511E-10
0.14157       2.80944E-10
0.14156       2.80316E-10
0.14156       2.79771E-10
0.14156       2.79257E-10
0.14156       2.78680E-10
0.14156       2.78113E-10
0.14155       2.77547E-10
0.14155       2.76837E-10
0.14155       2.76346E-10
0.14155       2.76085E-10
0.14155       2.75835E-10
0.14154       2.75572E-10
0.14154       2.75337E-10
0.14154       2.75101E-10
0.14154       2.74863E-10
0.14154       2.74628E-10
0.14153       2.74392E-10
0.14153       2.74160E-10
0.14153       2.73928E-10
0.14153       2.73696E-10
0.14153       2.73460E-10
0.14152       2.73224E-10
0.14152       2.72989E-10
0.14152       2.72757E-10
0.14152       2.72525E-10
0.14152       2.72293E-10
0.14151       2.72061E-10
0.14151       2.71829E-10
0.14151       2.71597E-10
0.14151       2.71365E-10
0.14151       2.71133E-10
0.14150       2.70902E-10
0.14150       2.70636E-10
0.14150       2.70445E-10
0.14150       2.70366E-10
0.14150       2.70346E-10
0.14149       2.70346E-10
0.14149       2.70346E-10
0.14149       2.70347E-10
0.14149       2.70347E-10
0.14149       2.70347E-10
0.14148       2.70347E-10
0.14148       2.70347E-10
0.14148       2.70348E-10
0.14148       2.70348E-10
0.14148       2.70348E-10
0.14147       2.70348E-10
0.14147       2.70349E-10
0.14147       2.70349E-10
0.14147       2.70349E-10
0.14147       2.70349E-10
0.14146       2.70350E-10
0.14146       2.70350E-10
0.14146       2.70350E-10
0.14146       2.70350E-10
0.14146       2.70350E-10
0.14145       2.70351E-10
0.14145       2.70352E-10
0.14145       2.70363E-10
0.14145       2.70409E-10
0.14145       2.70518E-10
0.14144       2.70658E-10
0.14144       2.70775E-10
0.14144       2.70893E-10
0.14144       2.71019E-10
0.14144       2.71135E-10
0.14143       2.71246E-10
0.14143       2.71363E-10
0.14143       2.71482E-10
0.14143       2.71600E-10
0.14143       2.71717E-10
0.14142       2.71835E-10
0.14142       2.71961E-10
0.14142       2.72080E-10
0.14142       2.72191E-10
0.14142       2.72306E-10
0.14141       2.72424E-10
0.14141       2.72542E-10
0.14141       2.72660E-10
0.14141       2.72777E-10
0.14141       2.72895E-10
0.14140       2.73013E-10
0.14140       2.73161E-10
0.14140       2.73288E-10
0.14140       2.73434E-10
0.14140       2.73673E-10
0.14139       2.73949E-10
0.14139       2.74196E-10
0.14139       2.74447E-10
0.14139       2.74694E-10
0.14139       2.74944E-10
0.14138       2.75197E-10
0.14138       2.75450E-10
0.14138       2.75697E-10
0.14138       2.75950E-10
0.14138       2.76201E-10
0.14137       2.76448E-10
0.14137       2.76694E-10
0.14137       2.76941E-10
0.14137       2.77191E-10
0.14137       2.77438E-10
0.14136       2.77685E-10
0.14136       2.77932E-10
0.14136       2.78178E-10
0.14136       2.78426E-10
0.14136       2.78673E-10
0.14135       2.78919E-10
0.14135       2.79199E-10
0.14135       2.79464E-10
0.14135       2.79824E-10
0.14135       2.80551E-10
0.14134       2.81447E-10
0.14134       2.82193E-10
0.14134       2.82937E-10
0.14134       2.83681E-10
0.14134       2.84425E-10
0.14133       2.85169E-10
0.14133       2.85913E-10
0.14133       2.86659E-10
0.14133       2.87403E-10
0.14133       2.88147E-10
0.14132       2.88891E-10
0.14132       2.89635E-10
0.14132       2.90379E-10
0.14132       2.91124E-10
0.14132       2.91868E-10
0.14131       2.92612E-10
0.14131       2.93358E-10
0.14131       2.94103E-10
0.14131       2.94847E-10
0.14131       2.95593E-10
0.14130       2.96338E-10
0.14130       2.97109E-10
0.14130       2.97760E-10
0.14130       2.98133E-10
0.14130       2.98345E-10
0.14129       2.98507E-10
0.14129       2.98643E-10
0.14129       2.98784E-10
0.14129       2.98927E-10
0.14129       2.99070E-10
0.14128       2.99213E-10
0.14128       2.99379E-10
0.14128       2.99520E-10
0.14128       2.99641E-10
0.14128       2.99780E-10
0.14127       2.99929E-10
0.14127       3.00072E-10
0.14127       3.00215E-10
0.14127       3.00358E-10
0.14127       3.00501E-10
0.14126       3.00644E-10
0.14126       3.00787E-10
0.14126       3.00930E-10
0.14126       3.01073E-10
0.14126       3.01217E-10
0.14125       3.01360E-10
0.14125       3.01530E-10
0.14125       3.01630E-10
0.14125       3.01581E-10
0.14125       3.01365E-10
0.14124       3.01065E-10
0.14124       3.00805E-10
0.14124       3.00544E-10
0.14124       3.00283E-10
0.14124       3.00022E-10
0.14123       2.99761E-10
0.14123       2.99501E-10
0.14123       2.99240E-10
0.14123       2.98979E-10
0.14123       2.98718E-10
0.14122       2.98457E-10
0.14122       2.98197E-10
0.14122       2.97936E-10
0.14122       2.97675E-10
0.14122       2.97414E-10
0.14122       2.97153E-10
0.14121       2.96891E-10
0.14121       2.96630E-10
0.14121       2.96368E-10
0.14121       2.96106E-10
0.14121       2.95845E-10
0.14120       2.95565E-10
0.14120       2.95386E-10
0.14120       2.95478E-10
0.14120       2.96015E-10
0.14120       2.96843E-10
0.14119       2.97504E-10
0.14119       2.98163E-10
0.14119       2.98822E-10
0.14119       2.99481E-10
0.14119       3.00140E-10
0.14118       3.00799E-10
0.14118       3.01458E-10
0.14118       3.02117E-10
0.14118       3.02776E-10
0.14118       3.03435E-10
0.14117       3.04094E-10
0.14117       3.04753E-10
0.14117       3.05412E-10
0.14117       3.06071E-10
0.14117       3.06730E-10
0.14116       3.07389E-10
0.14116       3.08048E-10
0.14116       3.08707E-10
0.14116       3.09366E-10
0.14116       3.10029E-10
0.14115       3.10728E-10
0.14115       3.11314E-10
0.14115       3.11428E-10
0.14115       3.11046E-10
0.14115       3.10369E-10
0.14114       3.09798E-10
0.14114       3.09155E-10
0.14114       3.08561E-10
0.14114       3.08050E-10
0.14114       3.07510E-10
0.14113       3.06938E-10
0.14113       3.06366E-10
0.14113       3.05795E-10
0.14113       3.05223E-10
0.14113       3.04651E-10
0.14112       3.04079E-10
0.14112       3.03507E-10
0.14112       3.02936E-10
0.14112       3.02364E-10
0.14112       3.01792E-10
0.14111       3.01220E-10
0.14111       3.00648E-10
0.14111       3.00076E-10
0.14111       2.99505E-10
0.14111       2.98933E-10
0.14110       2.98309E-10
0.14110       2.97686E-10
0.14110       2.97225E-10
0.14110       2.96642E-10
0.14110       2.95842E-10
0.14109       2.95171E-10
0.14109       2.94499E-10
0.14109       2.93827E-10
0.14109       2.93156E-10
0.14109       2.92484E-10
0.14108       2.91814E-10
0.14108       2.91143E-10
0.14108       2.90472E-10
0.14108       2.89802E-10
0.14108       2.89131E-10
0.14107       2.88460E-10
0.14107       2.87790E-10
0.14107       2.87119E-10
0.14107       2.86449E-10
0.14107       2.85776E-10
0.14106       2.85105E-10
0.14106       2.84435E-10
0.14106       2.83764E-10
0.14106       2.83093E-10
0.14106       2.82423E-10
0.14105       2.81752E-10
0.14105       2.81034E-10
0.14105       2.80402E-10
0.14105       2.79482E-10
0.14105       2.78003E-10
0.14104       2.76846E-10
0.14104       2.75682E-10
0.14104       2.74511E-10
0.14104       2.73349E-10
0.14104       2.72188E-10
0.14103       2.71035E-10
0.14103       2.69881E-10
0.14103       2.68717E-10
0.14103       2.67544E-10
0.14103       2.66365E-10
0.14102       2.65205E-10
0.14102       2.64033E-10
0.14102       2.62874E-10
0.14102       2.61721E-10
0.14102       2.60568E-10
0.14101       2.59386E-10
0.14101       2.58273E-10
0.14101       2.57143E-10
0.14101       2.55952E-10
0.14101       2.54799E-10
0.14100       2.53643E-10
0.14100       2.52381E-10
0.14100       2.51796E-10
0.14100       2.52055E-10
0.14100       2.52703E-10
0.14099       2.53433E-10
0.14099       2.54132E-10
0.14099       2.54833E-10
0.14099       2.55532E-10
0.14099       2.56231E-10
0.14098       2.56930E-10
0.14098       2.57631E-10
0.14098       2.58330E-10
0.14098       2.59029E-10
0.14098       2.59728E-10
0.14097       2.60427E-10
0.14097       2.61126E-10
0.14097       2.61824E-10
0.14097       2.62523E-10
0.14097       2.63222E-10
0.14096       2.63927E-10
0.14096       2.64629E-10
0.14096       2.65344E-10
0.14096       2.66048E-10
0.14096       2.66761E-10
0.14095       2.67473E-10
0.14095       2.68305E-10
0.14095       2.68866E-10
0.14095       2.69238E-10
0.14095       2.69680E-10
0.14094       2.70084E-10
0.14094       2.70467E-10
0.14094       2.70851E-10
0.14094       2.71234E-10
0.14094       2.71618E-10
0.14093       2.72001E-10
0.14093       2.72385E-10
0.14093       2.72768E-10
0.14093       2.73155E-10
0.14093       2.73543E-10
0.14092       2.73930E-10
0.14092       2.74314E-10
0.14092       2.74701E-10
0.14092       2.75095E-10
0.14092       2.75485E-10
0.14091       2.75875E-10
0.14091       2.76262E-10
0.14091       2.76646E-10
0.14091       2.77029E-10
0.14091       2.77416E-10
0.14090       2.77800E-10
0.14090       2.78197E-10
0.14090       2.78385E-10
0.14090       2.78097E-10
0.14090       2.77113E-10
0.14089       2.75879E-10
0.14089       2.74826E-10
0.14089       2.73784E-10
0.14089       2.72740E-10
0.14089       2.71706E-10
0.14088       2.70673E-10
0.14088       2.69639E-10
0.14088       2.68595E-10
0.14088       2.67542E-10
0.14088       2.66483E-10
0.14087       2.65385E-10
0.14087       2.64338E-10
0.14087       2.63367E-10
0.14087       2.62345E-10
0.14087       2.61285E-10
0.14086       2.60252E-10
0.14086       2.59218E-10
0.14086       2.58185E-10
0.14086       2.57081E-10
0.14086       2.56066E-10
0.14085       2.55094E-10
0.14085       2.53886E-10
0.14085       2.52936E-10
0.14085       2.52592E-10
0.14085       2.52555E-10
0.14085       2.52605E-10
0.14084       2.52649E-10
0.14084       2.52693E-10
0.14084       2.52739E-10
0.14084       2.52783E-10
0.14084       2.52827E-10
0.14083       2.52871E-10
0.14083       2.52916E-10
0.14083       2.52960E-10
0.14083       2.53004E-10
0.14083       2.53048E-10
0.14082       2.53093E-10
0.14082       2.53137E-10
0.14082       2.53181E-10
0.14082       2.53225E-10
0.14082       2.53270E-10
0.14081       2.53314E-10
0.14081       2.53358E-10
0.14081       2.53402E-10
0.14081       2.53447E-10
0.14081       2.53491E-10
0.14080       2.53535E-10
0.14080       2.53621E-10
0.14080       2.53846E-10
0.14080       2.54423E-10
0.14080       2.55363E-10
0.14079       2.56125E-10
0.14079       2.56887E-10
0.14079       2.57652E-10
0.14079       2.58414E-10
0.14079       2.59176E-10
0.14078       2.59939E-10
0.14078       2.60701E-10
0.14078       2.61463E-10
0.14078       2.62225E-10
0.14078       2.62987E-10
0.14077       2.63755E-10
0.14077       2.64520E-10
0.14077       2.65298E-10
0.14077       2.66066E-10
0.14077       2.66843E-10
0.14076       2.67618E-10
0.14076       2.68399E-10
0.14076       2.69162E-10
0.14076       2.69935E-10
0.14076       2.70697E-10
0.14075       2.71460E-10
0.14075       2.72287E-10
0.14075       2.72896E-10
0.14075       2.73352E-10
0.14075       2.73839E-10
0.14074       2.74262E-10
0.14074       2.74687E-10
0.14074       2.75119E-10
0.14074       2.75547E-10
0.14074       2.75975E-10
0.14073       2.76401E-10
0.14073       2.76838E-10
0.14073       2.77260E-10
0.14073       2.77669E-10
0.14073       2.78091E-10
0.14072       2.78514E-10
0.14072       2.78935E-10
0.14072       2.79357E-10
0.14072       2.79826E-10
0.14072       2.80219E-10
0.14071       2.80602E-10
0.14071       2.81044E-10
0.14071       2.81467E-10
0.14071       2.81890E-10
0.14071       2.82312E-10
0.14070       2.82734E-10
0.14070       2.83238E-10
0.14070       2.83596E-10
0.14070       2.83796E-10
0.14070       2.83988E-10
0.14069       2.84187E-10
0.14069       2.84375E-10
0.14069       2.84562E-10
0.14069       2.84749E-10
0.14069       2.84936E-10
0.14068       2.85123E-10
0.14068       2.85311E-10
0.14068       2.85498E-10
0.14068       2.85685E-10
0.14068       2.85872E-10
0.14067       2.86060E-10
0.14067       2.86247E-10
0.14067       2.86436E-10
0.14067       2.86623E-10
0.14067       2.86811E-10
0.14066       2.86998E-10
0.14066       2.87185E-10
0.14066       2.87372E-10
0.14066       2.87559E-10
0.14066       2.87747E-10
0.14065       2.87934E-10
0.14065       2.88138E-10
0.14065       2.88360E-10
0.14065       2.88644E-10
0.14065       2.89187E-10
0.14064       2.89938E-10
0.14064       2.90552E-10
0.14064       2.91166E-10
0.14064       2.91780E-10
0.14064       2.92394E-10
0.14064       2.93009E-10
0.14063       2.93625E-10
0.14063       2.94240E-10
0.14063       2.94854E-10
0.14063       2.95470E-10
0.14063       2.96085E-10
0.14062       2.96702E-10
0.14062       2.97318E-10
0.14062       2.97932E-10
0.14062       2.98547E-10
0.14062       2.99161E-10
0.14061       2.99775E-10
0.14061       3.00389E-10
0.14061       3.01004E-10
0.14061       3.01618E-10
0.14061       3.02232E-10
0.14060       3.02867E-10
0.14060       3.03540E-10
0.14060       3.04119E-10
0.14060       3.04919E-10
0.14060       3.06114E-10
0.14059       3.07096E-10
0.14059       3.08126E-10
0.14059       3.09084E-10
0.14059       3.10033E-10
0.14059       3.11026E-10
0.14058       3.12008E-10
0.14058       3.12991E-10
0.14058       3.13973E-10
0.14058       3.15097E-10
0.14058       3.15984E-10
0.14057       3.16859E-10
0.14057       3.17903E-10
0.14057       3.18886E-10
0.14057       3.19869E-10
0.14057       3.20852E-10
0.14056       3.21835E-10
0.14056       3.22819E-10
0.14056       3.23802E-10
0.14056       3.24785E-10
0.14056       3.25769E-10
0.14055       3.26752E-10
0.14055       3.27919E-10
0.14055       3.28694E-10
0.14055       3.29113E-10
0.14055       3.29505E-10
0.14054       3.29889E-10
0.14054       3.30257E-10
0.14054       3.30626E-10
0.14054       3.30996E-10
0.14054       3.31365E-10
0.14053       3.31733E-10
0.14053       3.32102E-10
0.14053       3.32473E-10
0.14053       3.32842E-10
0.14053       3.33210E-10
0.14052       3.33579E-10
0.14052       3.33947E-10
0.14052       3.34316E-10
0.14052       3.34684E-10
0.14052       3.35053E-10
0.14051       3.35421E-10
0.14051       3.35790E-10
0.14051       3.36158E-10
0.14051       3.36528E-10
0.14051       3.36897E-10
0.14050       3.37265E-10
0.14050       3.37651E-10
0.14050       3.37880E-10
0.14050       3.37738E-10
0.14050       3.37048E-10
0.14049       3.36077E-10
0.14049       3.35281E-10
0.14049       3.34484E-10
0.14049       3.33688E-10
0.14049       3.32892E-10
0.14048       3.32093E-10
0.14048       3.31297E-10
0.14048       3.30500E-10
0.14048       3.29703E-10
0.14048       3.28907E-10
0.14048       3.28108E-10
0.14047       3.27312E-10
0.14047       3.26516E-10
0.14047       3.25720E-10
0.14047       3.24923E-10
